date,uo_median,uo_n_points,uo_dist_min_km,uo_dist_median_km,uo_dist_max_km,vo_median,vo_n_points,vo_dist_min_km,vo_dist_median_km,vo_dist_max_km
2024-06-30,0.19803202897310257,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.006697031436488032,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-01,0.20796243846416473,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.07527248188853264,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-02,0.10155873000621796,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.03090396337211132,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-03,0.05563941039144993,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.009327939711511135,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-04,-0.01219563651829958,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.0006870749348308891,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-05,-0.16775650531053543,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.012950691394507885,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-06,-0.13285429775714874,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.0348176434636116,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-07,-0.03992240130901337,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.010937295854091644,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-08,0.03469507209956646,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.03510051593184471,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-09,0.12104534357786179,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.030472871847450733,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-10,0.15702331066131592,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.007329277694225311,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-11,0.1284923404455185,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.038831278681755066,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-12,0.10703535750508308,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.006878256797790527,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-13,0.07108183950185776,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.05298603139817715,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-14,0.06924963742494583,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.006049057701602578,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-15,0.1344924122095108,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.028237350285053253,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-16,0.11758978292346,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.014171538408845663,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-17,-0.001542461512144655,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.055275093764066696,52,2.0797980279792667,18.649134501336313,22.49864944036456
